filename,title,additional_tags,custom_tags
67155280_start_me_up.html,start me up,Alternate Universe - Modern Setting | Set in the 90s | Lifeguard Agatha Harkness | Pool maintenance Rio Vidal | Agatha is 23 | rio is 35 | agatha is a little shit | they/them rio | making out on community pool | Cunnilingus | Fingerfucking | Strap-Ons | Strap Sucking | strap being called cock | Shower Sex | this sound way nasty than it is (sorry) | skater rio vidal | rio is also a contractor | rio has too many jobs | menace agatha | Bottom Agatha | loser lesbian rio | i swear no one drowned while agatha was in that lifeguard chair,AU - Modern Setting|Smut
67222777_oh_but_she_burns.html,"oh, but she burns",FBI Agent/Serial Killer | FBI Agent Rio Vidal | Serial Killer Agatha Harkness | Alternate Universe - No Powers | Killing Eve-style AU | Enemies and Lovers | Cat and Mouse dynamic | Murder | Minor Character Death | Smut | Power Dynamics | Mildly Dubious Consent | Choking | Spanking | Strap-Ons | Blood and Injury | Unhealthy Relationships | Stalking | Possessive Behavior | Jealousy | Angst with a Happy Ending | No Lesbians Die | we will NOT be repeating the travesty that was the Killing Eve ending | Other Additional Tags to Be Added,AU - No Powers / Non-Magical|Angst|Jealousy|Smut
67250692_you_arent_mine_for_the_taking.html,you aren’t mine for the taking,sex therapy | Slow Burn | Slow burn until we inevitably give in | Rio Vidal can't orgasm | Lesbian Sex | Rio is married to Hela FOR NOW | Agatha Harkness is a Sex Therapist | Rio Vidal works in Construction | Rio Vidal is 27 | Agatha Harkness is 40 | Masturbation | Angst | it has to hurt before it gets better | Hurt/Comfort | Smut | Strap Sucking | Fluff | like the gayest fluff | Semi-Public Sex | Spanish dirty talk | Bathroom Sex | Ab Grinding | jealous Agatha | Restraints | Divorce | Squirting and Vaginal Ejaculation | Family Fluff,Angst|Fluff|Hurt/Comfort|Jealousy|Slow Burn|Smut
67291498_meet_me_at_the_end.html,Meet Me At The End,Alternate Universe - No Powers | Hurt/Comfort | Brain Surgery | Protective Agatha Harkness | Fluff and Angst,AU - No Powers / Non-Magical|Fluff|Hurt/Comfort
67383873_secrets_ampamp_suspenders.html,Secrets &amp; Suspenders,Alternate Universe - Modern Setting | Alternate Universe - High School | evgarverse | Butch/Femme | Rio is a bit of a dandy | Agatha is a 47yo divorcee and late-in-life lesbian | Improper use of ChatGPT on Agatha's part | Fic was not written using AI but that doesn't mean Agatha can't try her luck OKAY | Author has other fics to finish but evgar's teacher AU was stronger | Masturbation | Pining | Fluff and Smut | Age Difference | Cunnilingus | Explicit Sexual Content | Lesbian Sex | Alternate Universe - Teachers,AU - College / High School|AU - Modern Setting|AU - Teachers / Professors|Age Gap|Fluff|Pining|Smut
67661881_the_road_not_taken_among.html,the road not taken (among the wildflowers),Childhood Sweethearts | Angst with a Happy Ending | Rio Vidal Needs a Hug | Rio Vidal is a Mess | Agatha Harkness Needs Therapy | Marriage of Convenience | Alcohol Abuse/Alcoholism | Substance Abuse | Agatha's Wife SUCKS | A LOT of Angst | they're both proud and in love with each other | nicholas has autism | they grew up in a farm | RIO IS A FARMER | Agatha is a lawyer | please be patient with them they both need a hug | rio has a younger brother | benito vidal is awesome | Rio speaks spanish | AND SHES A FARMER | a lot of horses - Freeform | rio loves horses | agatha sucks at farming | horse riding | save a horse ride a cowgirl | domestic abuse,Angst
67739596_between_the_flames_and_her_eyes.html,Between the Flames and Her Eyes,Alternate Universe - Modern Setting | Agatha is a write | Rio is a firefighter | Rio saves Agatha's life | Fluff | Domestic Fluff | Fluff and Humor | Firefighter Rio | Lesbian Agatha Harkness | Lesbian Rio Vidal | A little bit of angst | mentions of traumatic pasts | Slight Smut | they're adorable | Happy Ending,AU - Modern Setting|Angst|Comedy|Fluff|Smut
67757766_were_never_done.html,We're Never Done,Alternate Universe - Football | British Agatha Harkness | Spanish Rio Vidal | Rivals | Sexual Tension | WEuros | Spain VS England | Rivals to Lovers | Smut,AU - General|Smut
67826836_wanna_take_a_chance.html,Wanna Take a Chance?,raccoon adoption | Fluff | Domestic Fluff | may I reiterate raccoon Adoption again | neurospicy rio | Animal care | soft Rio | Soft agatha,Fluff
67969351_alambre_púa.html,alambre púa,Alternate Universe - Modern Setting | early 30s agathario | One Night Stands | strangers to friends with benefits to eventually lovers | is it really a slow burn if they fuck the first time they met? | Chatting & Messaging | Cunnilingus | Vaginal Fingering | Dom/sub Undertones | Light Choking | these witches switch (for real) | Power Play | Miscommunication | idiots to lovers | music producer rio vidal | data analyst agatha harkness | they are really horny for each other | Strap-Ons | strap being called cock | brat agatha harkness | Brat Rio Vidal | Edging | Orgasm Denial (kinda) | Annoying each other is their love language | Marking | Time Skips | Jealousy,AU - Modern Setting|BDSM / Kink|Friends With Benefits|Jealousy|Slow Burn|Smut
67991716_Do_I_Cross_Your_Mind.html,Do I Cross Your Mind? ('Cause You've Always Been  On Mine),Model!Agatha | Journalist!Rio | G!P | G!p Agatha | Unplanned Pregnancy | Best friends to complicated to lovers | Idiots in Love | Fluff and Angst | Angst and Hurt/Comfort | Miscommunication | they just need to communicate their feelings | emotionally constipated,Angst|Fluff
68063521_what_the_body_knows.html,What the Body Knows,Slow Burn | but not thaaaat slow | Eventual Romance | Dance Therapy | Alternate Universe - Modern Setting | Rio Vidal is Older than Agatha Harkness | I’ll add more tags | Agatha Harkness Needs a Hug | Rio Vidal Needs a Hug | Domestic Fluff | Fluff,AU - Modern Setting|Fluff|Slow Burn
68695086_the_witch_and_the_wolf.html,The Witch and The Wolf,Alternate Universe | Rio Vidal Has a Penis | wolf girl rio vidal | Salem Era Agatha Harkness | Protective Agatha Harkness | GP | Old Magic | Eventual Smut,AU - General|Historical / Salem Era|Smut
68905561_put_it_on_the_line.html,Put It On The Line,Butch Agatha Harkness | Butch Rio Vidal | g!p rio vidal | Rio Vidal is a trans woman | Butch4butch | Intellectual antagonism | Public Sex | Exhibitionism | clothed handjob | Vaginal Fingering | Smut | Degradation | Humiliation | Power Dynamics | BDSM Switches Agatha Harkness/Rio Vidal | Will add more perverted tags as we go | Alternate Universe - Modern Setting | Alternate Universe - No Powers | older Agatha | Younger Rio | Alternate Universe - Professors | Cum Eating | Anal Fingering | Anal Sex | Dacryphilia | Accidental Pregnancy | Angst | Hand Jobs | Closet Sex | Cunnilingus | Improper Use of a Sock | Office Sex | Jealous Rio Vidal | Possibly Tipsy Driving | Genderfuck Agatha Harkness | Mentions of miscarriage | Soft sex | Consensual Somnophilia | Secret Relationship | Nude Photos | Face-Fucking | Deepthroating | Comeplay | Improper Use of Doorstop | Dirty Talk | Lap Sex | Size Kink | Cock Warming | Airplane Sex | Marriage Proposal | Engagement | strapsucking | Collared Rio Vidal | Anal Plug | Cock Rings | Pegging | Frottage | Daddy Kink | Orgasm Edging | Orgasm Delay | Watersports | Public indecency,AU - Modern Setting|AU - No Powers / Non-Magical|AU - Teachers / Professors|Angst|BDSM / Kink|Jealousy|Non-Con / Dubcon|Smut
68983171_Would_You_Stay_By_My.html,Would You Stay By My Side...,Mirror fic | Veterinarian Agatha | Southern Belle Agatha | Angst | Shifter Rio | What if Rio was a dog | Childhood Sweethearts | Forgotten Love | A dog does die | Gun Violence | blood and slight gore | Surgical Depiction,Angst
68983746_when_im_working_on_me.html,...When I'm Working On Me,Mirror fic | Shifter Rio | What if Rio was a dog | Veterinarian Agatha | Southern Belle Agatha | Childhood Sweethearts | Forgotten Love | Angst | A dog does die | Gun Violence | Surgical Depiction | blood and slight gore,Angst
69039461_Rawr_Means_I_Love_You_in.html,Rawr! Means I Love You in Dinosaur,Alternate Universe - Modern with Magic | paleontologist | Smut | Enemies | Rivals | Rio Vidal is Death | Lesbian Agatha Harkness | Lesbian Rio Vidal | Lesbian Sex | Other Additional Tags to Be Added | Enemies to Lovers | Lovers to Enemies | Evanora Harkness Being an Asshole | Angst | Monster sex | Rio in death form | Murder | Brutal Murder | Heavy Angst | Found Family | forged family | Trauma | Agatha Harkness Needs a Hug | Rio Vidal Being a Little Shit | Agatha Harkness Uses a Strap-On | enchanted strap | Rio Vidal Needs a Hug | Agatha Harkness Doing Agatha Harkness Things | Agatha Harkness Being a Little Shit | Reluctant Soulmates | Sex Magic | Kidnapping | Scissoring | mommy kink if you squint | Hijinks & Shenanigans | Magical Pregnancy,AU - Modern with Magic|Angst|BDSM / Kink|Enemies to Lovers|Smut
69117076_the_winner_takes_it_all.html,the winner takes it all,Alternate Universe - Modern Setting | Agatha takes the saying 'keep your friends close and your enemies closer' a bit too literally | Tennis Player Rio Vidal | Cheating | Sorry Wanda | Agatha just wants to get railed by a hot masc tbh | Good for her | Masturbation | Smut | Semi-Public Sex | Praise | tiny bit of degradation | as a treat | Vaginal Fingering | Oral Sex | Body Worship | Light Bondage | Dirty Talk | Squirting,AU - Modern Setting|BDSM / Kink|Cheating|Smut
69250446_I_Wanna_Be_YoursYoure.html,I Wanna Be Yours///You're All I Want,Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | Soft Agatha Harkness | Idiots in Love | gp Rio | g!p rio vidal | Girl Penis | Rio Vidal Has a Penis | Dacryphilia | Blowjobs | Oral Sex | Neck Kissing | Protective Rio Vidal | Top Rio Vidal | Top Agatha Harkness | Witches be Switches | Cum Swallowing | kiss mark on penis | Possessive Rio Vidal | Possessive Agatha Harkness | Large Cock | hela is a stripper | Wanda is a stripper | OCC Wanda Maximoff | Strippers & Strip Clubs | Jealous Rio Vidal | pretty boy rio | Minor Alice Gulliver/Jennifer Kale | Stripper breaks the rules and goes against someone's consent | Alternate Universe - Non-Magical | Dry Humping | Squirting and Vaginal Ejaculation | Agatha comes from dry humping | limo sex | Car Sex | Breeding Kink | Marking | Belly Bulge | If you know me nO YOU DONT | Penis In Vagina Sex | Cum Eating | safe word | Use of Safe Word | Sexual Overstimulation | panty sniffer/licker Rio Vidal | Nipple Piercings | Possessive Sex | Doggy Style | Biting | Accidental Proposal | Fluff and Smut | squirting in a skirt | Talking about abortion | Unplanned Pregnancy | failed IUD | Rio fucked the IUD out of place | thigh job | Aftercare | Light Angst | Happy Ending | soft smut | Wedding Fluff | Consensual Somnophilia,AU - No Powers / Non-Magical|Angst|Fluff|Jealousy|Non-Con / Dubcon|Smut
69317051_i_let_my_head_spin_take_all_the_weight_off_my.html,i let my head spin (take all the weight off my shoulders),Smut | Bondage | Rope Bondage | Butch Rio Vidal | Top Rio Vidal | Bottom Agatha Harkness | BDSM switches | but mostly for the purposes of this fic | Dom Rio Vidal | Sub Agatha Harkness | Aftercare | they/them rio bc i said so | guys they're just such good friends | Friends With Benefits | Strap-Ons | Anal | Spanking | just a little bit as a treat yknow | Double Penetration | Miscommunication | Praise Kink | Subspace | Degradation Kink | Strap Sucking | if i could tag miscommunication twice i would | Packing | slaps fic 'you can fit so much gender in this bad boy' | Some vague | Pet Play | ig that's what we're doing now | Orgasm Denial | now with some | Sub Rio Vidal | Dom Agatha Harkness | thematically relevant double penetration | Angst | happy ending I promise,Angst|BDSM / Kink|Friends With Benefits|Smut
69409446_rules_for_coparenting_with_your_witch_of_an_ex.html,Rules for Co-Parenting With Your Witch of an Ex,Minor Jennifer Kale/Lilia Calderu | Pregnancy | Unplanned Pregnancy | Alternate Universe | Fpreg | Female/Female Pregnancy | Alternate Universe - Magic | Agatha and Rio are still witches but are not The Witchkiller and The Death | Midwife Jennifer Kale | Death Doula Rio Vidal | Autistic Rio Vidal | Other: See Story Notes | Discussion of Abortion | Minor Character Death | Discussions of hospice care and the death processes | Mildly Dubious Consent | for sex under the influence of substances and magic | Drunk Sex,AU - General|Smut
69689251_1111.html,11:11,Divorced Agathario AU | Nicky is a girl bc I don't want to write boys | Girl Moms Agathario | Angst | Eventual Smut | Sexual Tension | Exes | Child Loss | Post-Divorce | Eventual Happy Ending | Doomed Wagatha | Phone Sex | Masturbation | Cheating | Butch Rio Vidal | slow burn(?) | Minor Character Death | Smut | Nonbinary Rio Vidal | Strap-Ons | Ass Play | Anal Fingering | Edging | Dacryphilia | Degradation | switchy switchy witches | Double Penetration | Fluff | Soft sex | Strap Sucking | Rimming | Rio is a capital 'E' Eater front to back baby | Anal Sex | Bondage,Angst|BDSM / Kink|Cheating|Fluff|Past / Minor Wagatha|Slow Burn|Smut
69922756_Mirrorball.html,Mirrorball,Romance | Strangers to Friends to Lovers | Alternate Universe - College/University | and they were ROOMMATES | Slow Burn | Fluff and Smut | Agatha is a menace | Nerd Rio | Autistic Rio | agatha's got all the letters | Rio is a virgin | Freshman Agatha | Junior Rio | Other Additional Tags to Be Added | gp Rio | Eventual Smut | Smut | Lilia is Rios' mom | Rio is pathetic for Agatha | They need to COMMUNICATE | all sorts of sex | Plot With Porn? | FwB never ends well | Rio has a dick | Agatha teaches Rio to be a good girl | Agatha Harkness is a Brat | Futch Agatha Harkness | soft masc rio | Nicky is Agatha's Brother,AU - College / High School|Fluff|Friends With Benefits|Friends to Lovers|Slow Burn|Smut
69930041_for_your_consideration.html,For Your Consideration,Slow Burn | Eventual Smut | Yearning | lots of yearning | Cheating | comphet | Actress AU | Alternate Universe - Hollywood | both idiots | Agatha Harkness is Bad at Feelings | Agatha is sad | Rio is lonely | Phone Sex | Improper use of Oscar | Angst and Fluff and Smut | Smut | Vaginal Fingering | Cunnilingus | Sex Toys | Strap-Ons | Eventual Happy Ending | implied suicide ideation | Parent Death,AU - Celebrity / Rock Band|Angst|Cheating|Comphet|Fluff|Pining|Slow Burn|Smut
70115376_shatter_your_illusions.html,Shatter Your Illusions,Futch Agatha Harkness | Butch Rio Vidal | Gender Fuckery | early adopters of internet hook up culture | Kink Exploration | Kink Negotiation | BDSM | Rope Bondage | Light Dom/sub | Top Rio Vidal | Dom Rio Vidal | Bottom Agatha Harkness | Sub Agatha Harkness | Safeword Use | Verbal Shutdown | Dacryphilia | light exhibitionism | Marking | Biting | Withholding Intimacy | malicious compliance | Aftercare | mentions of consensual somnophilia | spider metaphor | LOL I forgot to tag the actual lesbian sex | Cunnilingus | Penetrative Sex | also adding | Subspace | breathwork for emotional regulation | Dissociation | struggling to coexist in body and headspace simultaneously in a way that impacts the narration style | kink as a safe container for healing relational attachment trauma | allusions to collaring if you squint | Tattoo Kink | the concept of bdsm being fluff and smut style fic | canonically ageless and genderless rio vidal | gender confident rio takes agatha to bed | Hurt/Comfort | stevie nicks inspired agathario fic,BDSM / Kink|Hurt/Comfort|Non-Con / Dubcon|Smut
70120581_one_happy_camper.html,One Happy Camper,Uuuurgh I should have published this anonymously again | G!P | Girl Penis Rio Vidal | Pathetic Rio Vidal | Horny Menace Agatha | They're both in their early 20s | Alternate Universe - Modern Setting | Camping | Flirting | Explicit Sexual Content | Smut | Finger Sucking | Femme Agatha Harkness | Femme Rio Vidal | Masturbation | Edging | Hand Jobs | Orgasm Denial | Dry Humping | Semi-Public Sex | Dirty Talk | Lap Sitting | Coming In Pants | Coming on Tits | Porn With Plot | Good Girl Rio Vidal | Anal Fingering | Jealousy | sauna sex | light snowboarding injury | Oral Sex | Degradation | Loss of Virginity | Penetrative Sex,AU - Modern Setting|BDSM / Kink|Jealousy|Pining|Smut
70415451_the_witches_bodyguard.html,The Witches Bodyguard,Alternate Universe - Celebrity | Alternate Universe - Bodyguard | Bodyguard | Lesbian Rio Vidal | Lesbian Agatha Harkness | Slow Burn | Social Media | Stalker | Bodyguard Rio Vidal | Eventual Smut | Actress Agatha Harkness | Agatha is a menace | Flirty Agatha Harkness | Rio Vidal is not gods strongest soldier | Former Soldier Rio | S.H.I.E.L.D - Freeform | Rio is 32 | Agatha is 40 | Badass Rio Vidal | Rio Vidal Speaks Spanish | Alternate Universe - Modern Setting | Alternate Universe - No Powers | Protective Rio Vidal | Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal,AU - Celebrity / Rock Band|AU - Modern Setting|AU - No Powers / Non-Magical|Slow Burn|Smut
70538266_Rented_Hearts_Keep.html,Rented Hearts (Keep Beating),Rented Hearts | Lost access to old account so here’s the remainder of the fic | Smut | Wives | Fluff | Angst with a Happy Ending,Angst|Fluff|Smut
70550446_We_Go_Again.html,We Go Again,Alternate Universe - Football | British Agatha Harkness | Spanish Rio Vidal | Idiots in Love | Tension | Football | Soccer | ngl idk what to tag this | Smut,AU - General|Smut
70740846_softballs_a_witch.html,Softball's A Witch,Shameless Smut | Smut | Vaginal Fingering | Strap-Ons | Rio Vidal Loves Agatha Harkness | Agatha Harkness is Bad at Feelings | Hair-pulling | Choking | Praise Kink | Semi-Public Sex | Pool Sex | Locker Room | Office Sex | Domestic Bliss | Rio Vidal Speaks Spanish | Sexual Tension | Useless Lesbians | They're switches your honor | Softball,Angst|BDSM / Kink|Fluff|Pining|Smut
71054176_somebody_to_hold.html,Somebody to Hold,Clubbing | Attraction | Androgyny | Bathroom Sex | Hook-Up | Squirting and Vaginal Ejaculation | Alternate Universe - Modern: No Powers | Androgynous Rio Vidal | Nonbinary Rio Vidal | Vaginal Fingering | They/Them Pronouns for Rio Vidal | Strap-Ons | Cunnilingus | Fast Burn | Scars | Cuddling & Snuggling | Past Domestic Violence | Past Abuse | Past Sexual Coercion | Past Abortion | Morning After Pill | Napping | Love Confessions | Thanksgiving Dinner | Dysfunctional Family | Non-Sexual Intimacy | Massage | Past Child Abuse | Phone Sex | Past Genital Injury | Past Medical Malpractice | Transphobic Evanora Harkness | Bad Parent Evanora Harkness | Evanora Harkness Being an Asshole | Mononucleosis | Hospitalization | Fpreg | Female/Female Pregnancy | Engagement | Racism | Misgendering | Abusive Parents | Moving,AU - No Powers / Non-Magical|Non-Con / Dubcon|Smut
71416136_the_strawberry_thief.html,The Strawberry Thief,Alternate Universe - Historical | Set in 19th century rural America | Cottage core | Age Difference | Rio is a little older than Agatha | Slow Burn | soft but not fluffy | Some angst | C'mon it wouldn't be a fic of mine if there was no Angst | Lots of fruit metaphoras because we're fruity | More tags to be added | Pining | Masturbation | Accidental Voyeurism | Pregnancy,Age Gap|Angst|Fluff|Historical / Salem Era|Pining|Slow Burn|Smut
72357056_the_birthday_gift.html,The Birthday Gift,Both freaks | Consensual Somnophilia | Somnophilia | Blood | Vampire AU | Biting | Biting Kink | Marking | Voyeurism | Strap-Ons | Strap Sucking | Daddy Vidal | Top Rio Vidal | Bottom Agatha Harkness | Rope Bondage | Exhibitionism | Possessive Behavior | Power Imbalance | Power Dynamics | Day 2 | One Shot | Blood Kink | Public Sex | AgathaRio Kinktober 2025: Day 2 Somnophilia,BDSM / Kink|Non-Con / Dubcon|Smut
72701616_war_of_hearts.html,War of Hearts,Alternate Universe - Arranged Marriage | Arranged Marriage | Fantasy | Fantasy Politics | royal au | Slow Burn | Magic | Witches | Age Difference | Found Family | Protective Rio Vidal | Queen Rio | Warrior Rio | Princess Agatha | Queen Consort Agatha | Dark Magic | Married Agatha Harkness/Rio Vidal | Rio Vidal is Bad at Feelings | Agatha Harkness is Bad at Feelings | Implied/Referenced Child Abuse | Implied/Referenced Self-Harm | duty vs desire | Soulmates | original magic system | Emotional Trauma | Mental Health Issues | Passive Suicidal Ideation | Childhood Trauma | Slow Burn Healing | Implied/Referenced Abuse | Lady Death - Freeform | Angst | Hurt/Comfort | Emotional Hurt/Comfort | Unreliable Narrator | Political Alliances | Political Marriages | Emotional/Psychological Abuse | Psychological Horror | haunted pasts | Secrets | Soulmate-Identifying Marks | Disordered Eating | Restrictive Eating | Food Issues | Insomniac Rio Vidal | Political/Structural Power Imbalance | heavy worldbuilding,Age Gap|Angst|Grief / Recovery|Hurt/Comfort|Slow Burn
73047636_everlong.html,Everlong,Alternate Universe - Modern with Magic | Alternate Universe - Werewolf | Werewolves | Florist Rio Vidal | Werewolf Rio Vidal | Eventual Smut | Breeding Kink | Alpha Rio Vidal,AU - Modern with Magic|Smut
73152711_youre_welcome_to_try_you_wouldnt_be_the_first_one.html,You're Welcome to Try (You Wouldn't Be the First One to Fail),agathariokinkweek2025 | brat/brat tamer | Confinement | Spanking | agatha is violent | rio is mostly very patient | agatha is really horrible actually | at least to everyone else | Kissing | Face Slapping | Learning Manners | Agatha Harkness is a menace | Safewords | ethical dominance | rio earns her stripes | Kinktober | Spitting | A Punch In The Face | Dom/sub | Sub Agatha Harkness | Dom Rio Vidal | Agatha Harkness is Bad at Feelings | Edging | Orgasm Denial | boundary setting | Paddling | Strap warming | Vaginal Fingering | Anal Fingering | Agatha Harkness is a Brat | but also a good girl | Daddy Kink | strap sex | claims of ownership | Oral Sex | Smut | Begging | CNC in chapter 18 | discussion of nonsexual ageplay | Threesome | daddy Rio | princess Agatha and prince Yelena | Bondage | Butt Plugs | Strap Sucking | Throat training | watersports (under a cut tag) | Discussion of watersports | discussion and preparation for putting out cigarettes on Agatha but does not occur,Angst|BDSM / Kink|Non-Con / Dubcon|Smut
73212906_Triage_of_the_Heart.html,Triage of the Heart,Alternate Universe - Hospital | Alternate Universe - Non-Magical | Slow Burn | Doctor Agatha Harkness | Firefighter Rio Vidal | Friends to Lovers | Angst | Angst with a Happy Ending | Past Trauma | Healing | emotionally constipated Agatha harkness | Breeding Kink | Grief/Mourning | Implied/Referenced Sexual Assault,AU - Medical / Detective|AU - No Powers / Non-Magical|Angst|Friends to Lovers|Grief / Recovery|Non-Con / Dubcon|Slow Burn|Smut
73680001_feel_it_burnwatch_it_glow.html,Feel it Burn//Watch it Glow,Bartender Agatha | Nerd Rio | flirt agatha harkness | Autistic Rio Vidal | Down bad Rio Vidal | equally down bad agatha harkness | but dont tell her that | Miscommunication | public indecency yay! | theyre both idiots (canonical) | Friends With Benefits | absolutely no feelings whatsoever...none at all | Smut | Strap-Ons | emotionally constipated Agatha harkness | unreliable narrator Agatha Harkness | Oblivious Agatha Harkness | Rio Vidal Fell First But Agatha Harkness Fell Harder | Angst | Angst with a Happy Ending,Angst|Friends With Benefits|Smut
73728966_i_want_you_on_me_with_both_your_hands.html,I Want You on Me With Both Your Hands,murder idiots | Serial Killer Agatha | Coroner Rio | Smut | pussy eating | Fingering | Rio Vidal Loves Agatha Harkness | emotionally constipated agatha | I Guess This is Porn Without Plot technically | Can be read as a 1 shot,Angst|Smut
73783561_stuck_in_orbit.html,Stuck In Orbit,doctor rio | english professor agatha | serendipitous love | Adoption | Fluff | Smut | Minor Angst | Shameless Smut | Girl Moms | Big feelings | Found Family | Emotional Intelligence | Emotional Porn,Angst|Fluff|Smut
73832301_the_bartender_and_the_nerd.html,The bartender and the nerd.,Alternate Universe - Modern Setting | Alternate Universe - College/University | Alternate Universe - Bar/Pub | Bartender Agatha Harkness | Nerd Rio Vidal | Lesbian Agatha Harkness | Lesbian Rio Vidal | Autistic Rio Vidal | Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | Rio study at Havard | Protective Rio Vidal | Agatha Harkness is Soft For Rio Vidal | Agatha has tattoos | Tattoos | Eventual Romance | POV Agatha Harkness | Gay Panic | Pun T-shirts | Agatha Harkness is Older than Rio Vidal | Fluff | Fluff and Humor,AU - College / High School|AU - Modern Setting|Comedy|Fluff|Pining
74505286_nothing_shameful.html,Nothing Shameful,tags will be updated as the story is | Etsy Witch Agatha Harkness | Struggling College Student Rio Vidal | They're middle aged | Drunk Sex | Strangers to Porn Partners | Porn Partners to... Feelings? | Strap-Ons | Rough Sex | Consent is Still Important | Body Paint | Denial | Angst | Double Penetration,Angst|Smut
74518501_it_had_to_be_you.html,it had to be you,Slow Burn | Or As Slow As I Know How To Write One | Friends to Lovers | Alternate Universe - Romantic Comedy | Alternate Universe | Alternate Universe - Modern Setting | Inspired by When Harry Met Sally (1989) | Lesbian Agatha Harkness | Rio Vidal Loves Agatha Harkness | Agatha Harkness Needs a Hug | Agatha Harkness Loves Rio Vidal | Agatha Harkness is Bad at Feelings | Rio Vidal Needs a Hug | everyone will get a hug | Idiots in Love | chapter names are song titles | Other Additional Tags to Be Added | Fluff and Angst | Hurt/Comfort | Agatha Harkness is Soft For Rio Vidal | Agatha Harkness is a Brat | Agatha Harkness is a Mess | Eventual Happy Ending | Past Trauma | Emotional/Psychological Abuse | Childhood Trauma | Bad Parent Evanora Harkness | Not Evanora Harkness Friendly | Found Family,AU - General|AU - Modern Setting|Angst|Comedy|Fluff|Friends to Lovers|Hurt/Comfort|Slow Burn
74682496_a_decade_between_us.html,a decade between us,Ex-wives to Lovers | Slow Burn | Reconciliation | Eventual Smut | Happy Ending | Found Family | Alternate Universe | Alternate Universe - Modern Setting,AU - General|AU - Modern Setting|Slow Burn|Smut
74999331_in_the_mirror_of_your_eyes.html,in the mirror of your eyes,Alternate Universe - Modern Setting | Adoption | Eventual Smut | Fluff and Angst | Implied/Referenced Child Abuse | Lesbian Agatha Harkness | Lesbian Rio Vidal | Actress Agatha Harkness | Chef Rio Vidal | Strangers to Lovers | Other Additional Tags to Be Added | Kid Fic | Parenthood | Vaginal Fingering,AU - Modern Setting|Fluff|Smut|Strangers to Lovers
75050276_next_time_you_call_ill_be_your_girl.html,"Next time you call, I'll be your girl",Alternate Universe - Neighbors | Alternate Universe - No Powers | slowish burn | Domestic Fluff | Mentions of homophobia | Eventual Happy Ending | agathario down bad representation | mentions of cheating | Past doomed wagatha,AU - No Powers / Non-Magical|Cheating|Fluff|Homophobia|Past / Minor Wagatha
75076376_the_happiest_season.html,The Happiest Season,Doomed Wagatha | agathario | Cheating | Homophobia | Closeted Character | Going home for the holidays | holiday romance | Happiest Season AU | agatha all along au,Cheating|Homophobia|Past / Minor Wagatha
75155551_circling_around_the_same.html,circling around the same star,you’ve heard of ‘my gf is a sexy vampire’ au now get ready for ‘my ex wife is bigfoot’ | the inherent gender fuckery of being a cosmic entity and also a lesbian and also a cryptid | god forbid a woman has hobbies | canon typical levels of scheming and murder and gay behavior | this could be canon compliant if i didn’t insist on using the coven instead of making OCs | also its the 1970s | Lesbian Sex,Smut
75201581_lost_for_words.html,lost for words,Alternate Universe - Teachers | Enemies to Lovers | Jealousy | Jealous Agatha Harkness | Slow Burn | Eventual Happy Ending | slight angst | Fluff | Smut | Cunnilingus | Vaginal Fingering | Squirting and Vaginal Ejaculation | 69 | Strap-Ons | Spanking | Agatha Harkness Needs a Hug | Rio Vidal Needs a Hug | spoiler alert: they hug,AU - Teachers / Professors|Angst|Enemies to Lovers|Fluff|Jealousy|Slow Burn|Smut
75396556_dont_handle_me_with_care.html,Don't Handle Me with Care,Podcaster!Rio | Influencer!Agatha | Nonbinary Rio Vidal | Agathario in their twenties | Sexual Tension | Eventual Smut | Agatha is a menace | Rio's fighting for their life | Begrudging co-hosts | Smut | Demisexual Rio Vidal | Semi-Public Sex | Fucking on da air | Accidental sex tape,Smut
75614091_i_see_you_youre_walking_cross_the_campus.html,"I see you, you're walking 'cross the campus",Useless Lesbians | so much yearning | age gap | Alpha/Beta/Omega Dynamics | GP!Rio Vidal | Omegatha | Cozy Academia | Slow Burn | Maybe not that slow of a burn | Lesbian Sex,Age Gap|Fluff|Pining|Slow Burn|Smut
75907071_Late_Night_with_the.html,Late Night with the Devil,Loosely based on Hacks if you squint | Agatha will have one or perhaps even two redeeming qualities if you really squint | Heavy Angst | Heavy fluff to balance the angst | Smut | Happy Ending | you know the drill | a real moonmotels classic | Agatha uses sex as therapy | Rio uses actual therapy | Slight Voyeurism | Semi-Public Sex | Somnophilia mentions | Author promises there will be no cheating | slight exhibitionism | Hate Sex | author never promised there wouldn't be the insinuation of cheating | slight mentions of drug use,Angst|Non-Con / Dubcon|Smut
76014136_material_substance.html,material substance,Co-workers | Alternate Universe - Modern Setting | Eventual Smut | BDSM | Top Rio Vidal | Bottom Agatha Harkness | Rope Bondage | Orgasm Edging | Friends With Benefits to Lovers | Co-workers With Benefits | Rio Vidal Speaks Spanish | Aftercare | Angst with a Happy Ending | Breeding Kink | Daddy Kink | Pregnancy,AU - Modern Setting|Angst|BDSM / Kink|Friends With Benefits|Smut
